id,date,user,pc,activity
{U2H8-L4BZ92DQ-4019YWHQ},01/27/2010 13:09:26,BSS0369,PC-3672,Disconnect
{W1C4-V2LG13HQ-3916XUCQ},01/27/2010 13:09:39,CAS0507,PC-8739,Disconnect
{J3Q2-N2HA11ZS-5839HBTC},01/27/2010 13:09:47,CLB0774,PC-7029,Connect
{U6W1-U0EU15YE-7414HLZQ},01/27/2010 13:10:58,SAA0999,PC-4559,Disconnect
{P9Q2-I1DU85WR-5599ANIZ},01/27/2010 13:11:27,HSB0196,PC-8001,Connect
{T0D6-Y3LD90ER-9050SBCH},01/27/2010 13:11:34,SAA0999,PC-4559,Connect
{T9F1-N1YE05FT-7029JYWA},01/27/2010 13:11:46,CLB0774,PC-7029,Disconnect
{V3T1-M2RZ78TW-8132GOEU},01/27/2010 13:11:59,CLB0774,PC-7029,Connect
{S8D7-H8GR91JG-9523LHKA},01/27/2010 13:12:28,WIF0691,PC-6390,Disconnect
{H2G5-A7AV19PJ-5687XDDF},01/27/2010 13:12:42,SAA0999,PC-4559,Disconnect
{R8F9-X6MR50FJ-7058KUUI},01/27/2010 13:13:03,DLM0051,PC-0166,Disconnect
{X7D3-M4YM49YH-3670APUC},01/27/2010 13:13:24,KKW0879,PC-2531,Disconnect
{Z5F2-N9GF42FV-4630LDZV},01/27/2010 13:14:02,SAA0999,PC-4559,Connect
{G7Y2-K5WG32AW-4712YSAA},01/27/2010 13:14:03,HCL0651,PC-8314,Connect
{M3T8-M0GN14NW-8232FIDC},01/27/2010 13:15:29,CGB0637,PC-8508,Disconnect
{X5W3-M9TH84TH-3242DMUP},01/27/2010 13:16:13,SAA0999,PC-4559,Disconnect
{O8K0-P8SE48JC-0773SIOG},01/27/2010 13:16:47,IJM0444,PC-8734,Connect
{S2D5-B0ZT86MC-0337DKDT},01/27/2010 13:17:14,XHW0498,PC-9840,Connect
{K9E7-A9VP92SF-6471ZGKJ},01/27/2010 13:17:44,GCS0571,PC-8290,Disconnect
{Y5W1-G1DY11PU-5956RZNM},01/27/2010 13:17:58,SAA0999,PC-4559,Connect
{N6J1-P3QX76QK-2670CVFY},01/27/2010 13:18:02,NAF0326,PC-0384,Connect
{M1G4-B5BU63WP-6414RDAA},01/27/2010 13:18:03,RHL0992,PC-9040,Disconnect
{U8F4-D2WA56JP-5897ONZY},01/27/2010 13:18:18,EIS0041,PC-9255,Connect
{Y3Q4-Q6EV30LR-9696FUVH},01/27/2010 13:18:51,WIF0691,PC-6390,Connect
{M8Q0-I6UI59CX-4552JGNM},01/27/2010 13:18:58,AJF0370,PC-8651,Connect
{Y1E0-L8RP44AS-9580XHZJ},01/27/2010 13:19:00,VIA0063,PC-2684,Disconnect
{S2M0-A8YK64IK-2707HKSY},01/27/2010 13:19:05,IJM0444,PC-8734,Disconnect
{G2G3-G9HZ79IR-1792CBXZ},01/27/2010 13:20:24,HAD0246,PC-0926,Connect
{U4I9-A1XC42CG-4891YJKP},01/27/2010 13:20:41,JDB0169,PC-7502,Connect
{V6I2-P0IE05BR-2343MWPR},01/27/2010 13:20:45,SAA0999,PC-4559,Disconnect
{D2P5-D3TO02NG-9136OIFU},01/27/2010 13:21:10,JCG0316,PC-9245,Connect
{M4D8-G1WB19BJ-3558FQYJ},01/27/2010 13:21:10,LCB0664,PC-3196,Connect
{K8H4-Q0UN29RE-9982WGIS},01/27/2010 13:21:14,SBN0866,PC-8714,Disconnect
{S1R3-E6IU35FZ-0237JUFJ},01/27/2010 13:21:57,DRR0162,PC-5168,Disconnect
{A4K6-K0GX33PJ-0270XZWL},01/27/2010 13:22:11,RSC0089,PC-9929,Connect
{V9J1-J5KG61VH-9650NCPK},01/27/2010 13:22:24,JDF0593,PC-6301,Disconnect
{N9S2-K8WF85KR-8948BQSK},01/27/2010 13:22:33,HSB0196,PC-8001,Disconnect
{R5H1-R0IU58JS-5158POAF},01/27/2010 13:22:52,LCB0664,PC-3196,Disconnect
{J9P9-P7OI16EX-5651PLXN},01/27/2010 13:23:39,DIB0081,PC-9524,Connect
{H2T0-V4HN32JM-4724MFQR},01/27/2010 13:23:52,MTT0901,PC-2775,Disconnect
{D1H9-D8JG56MV-1154UFUK},01/27/2010 13:23:55,LRR0148,PC-4275,Connect
{J2D0-Z3RV14HJ-9694MTOR},01/27/2010 13:24:02,ICH0294,PC-8526,Disconnect
{U6E6-D5OV95BG-5210WFDR},01/27/2010 13:25:08,LCB0664,PC-3196,Connect
{J3R7-P4ZM09BO-6650CWHI},01/27/2010 13:25:46,WIF0691,PC-6390,Disconnect
{B4V9-L2MT77AW-0643WGNB},01/27/2010 13:27:09,AIB0948,PC-8245,Connect
{W4U4-D6LY17MA-1482HUID},01/27/2010 13:27:31,JJH0613,PC-9171,Connect
{B4S5-O8IJ38TW-3191VHOK},01/27/2010 13:28:03,DRR0162,PC-5168,Connect
{O0Q5-Y6OW79GI-1986LKOR},01/27/2010 13:28:13,LCB0664,PC-3196,Disconnect
{R1G8-O3BS24MC-4547DNGA},01/27/2010 13:28:23,SAA0999,PC-4559,Connect
{E4Q1-R9ZW54PM-1448NHFY},01/27/2010 13:29:16,LCB0664,PC-3196,Connect
{L1N6-V5LF80UF-3273DCWO},01/27/2010 13:29:48,HSB0196,PC-8001,Connect
{O0G3-D1QG78RB-1531XUIU},01/27/2010 13:30:04,MDM0625,PC-4984,Connect
{F2S8-A4UH21FX-9967UWVX},01/27/2010 13:30:49,CTA0020,PC-3118,Disconnect
{M7G9-Z0DR00GE-8855MTKW},01/27/2010 13:31:08,LCB0664,PC-3196,Disconnect
{X7G1-J8DK02AA-1940NZXY},01/27/2010 13:31:43,GTD0219,PC-6425,Disconnect
{C5G8-N4TZ70SX-2328HMNH},01/27/2010 13:32:07,AVM0947,PC-0285,Connect
{U5Y2-C1OH47TA-0792YTYJ},01/27/2010 13:32:20,MOS0047,PC-5820,Connect
{L1C5-Y3AS86TB-7539BRYN},01/27/2010 13:33:29,JNJ0556,PC-0576,Disconnect
{P3L3-V6DO10WG-3148GCJY},01/27/2010 13:33:47,RSC0089,PC-9929,Disconnect
{T2K5-B1BJ76JN-6935PODV},01/27/2010 13:33:59,VIA0063,PC-2684,Connect
{N5B7-G0ID14CD-1660KXJO},01/27/2010 13:34:05,JJH0613,PC-9171,Disconnect
{C7W8-E6VT07AX-1039AWQS},01/27/2010 13:34:45,LCB0664,PC-3196,Connect
{X6V8-D5PZ58MT-5514TSKU},01/27/2010 13:35:16,SGM0021,PC-1528,Disconnect
{C4V8-N8PY15UE-7418XDZK},01/27/2010 13:35:21,MPM0220,PC-2344,Disconnect
{I2Y6-S9MM67QH-1108CNNZ},01/27/2010 13:35:55,LBH0942,PC-3640,Connect
{Z6Y2-I5WF65YM-1422DGBK},01/27/2010 13:36:10,SAA0999,PC-4559,Disconnect
{V9L2-N2DH05HH-9504MNTC},01/27/2010 13:36:19,VCC0396,PC-4582,Connect
{I9O6-F5SJ27WT-4582SWFY},01/27/2010 13:37:19,MLL0598,PC-0189,Connect
{P0L7-N8YG56CS-6317KCQS},01/27/2010 13:37:50,ABC0174,PC-5156,Connect
{M8H9-T3RV01UC-2140UGDA},01/27/2010 13:37:59,JNJ0556,PC-0576,Connect
{U1N6-K6JI71TF-3758PXYK},01/27/2010 13:38:28,MLL0598,PC-0189,Disconnect
{G0O9-L1HH89DW-5248VOAK},01/27/2010 13:38:31,HRB0351,PC-0697,Disconnect
{I5A1-V7XP61FR-8013DWYR},01/27/2010 13:38:41,CLB0774,PC-7029,Disconnect
{L6S5-G2IV04EO-7686WYBH},01/27/2010 13:38:43,CHM0821,PC-7933,Connect
{R7P2-H0VD46RB-0239HIUN},01/27/2010 13:39:01,HCM0267,PC-7651,Connect
{W2B1-W1CQ17VN-6998RHCB},01/27/2010 13:39:02,TSR0676,PC-9227,Connect
{Z4E6-K3DI17VT-3890RCBL},01/27/2010 13:39:03,VIA0063,PC-2684,Disconnect
{S7J0-U2NJ71MT-9233KDZK},01/27/2010 13:39:28,MLM0950,PC-9787,Connect
{R2C4-R8MB04CU-7215XZPG},01/27/2010 13:39:32,CTA0020,PC-3118,Connect
{P0U0-E6EI16XI-5200OYFD},01/27/2010 13:39:32,LCB0664,PC-3196,Disconnect
{X9I0-P6HX34CO-4372SUTX},01/27/2010 13:39:44,LCB0664,PC-3196,Connect
{Y8Z6-R6VO37WO-6227URIR},01/27/2010 13:39:44,ZKS0899,PC-8517,Connect
{B8F2-D2XP22ZA-8592EJFX},01/27/2010 13:39:48,VCC0396,PC-4582,Disconnect
{X3I7-O7CH51MK-2077EPBF},01/27/2010 13:40:19,DMK0257,PC-1279,Connect
{S5L9-W1JI21BL-5466EWKX},01/27/2010 13:40:24,DIB0081,PC-9524,Disconnect
{T0M6-F8CE85CB-2839GNSU},01/27/2010 13:40:31,JDB0169,PC-7502,Disconnect
{A2W9-N3VY06JH-5508PHBT},01/27/2010 13:40:34,AJN0607,PC-8303,Connect
{I0R5-Q2XP57GQ-8515XXFI},01/27/2010 13:40:51,TSR0676,PC-9227,Disconnect
{B8A7-B6FK56BB-1453PMXF},01/27/2010 13:41:13,LBH0942,PC-3640,Disconnect
{W8F3-A6HP35VA-3863QHHR},01/27/2010 13:41:57,BJM0111,PC-6866,Connect
{C5S7-H3BD15UC-5928XSCR},01/27/2010 13:42:07,CHM0821,PC-7933,Disconnect
{D4E2-S8ND41WC-5636LVAP},01/27/2010 13:42:18,PNL0301,PC-5611,Connect
{J2Z1-P6HD72EA-2810WLJG},01/27/2010 13:42:27,NAF0326,PC-0384,Disconnect
{I8O3-W1SL44DN-3534ONIZ},01/27/2010 13:42:44,LBH0942,PC-3640,Connect
{B1I6-V1HI88CR-4981LEGQ},01/27/2010 13:42:52,CTA0020,PC-3118,Disconnect
{U6B2-N0QS74UW-9492UXSM},01/27/2010 13:43:05,ZKS0899,PC-8517,Disconnect
{B2U9-M8ZQ63TF-3949MGOC},01/27/2010 13:43:18,AVM0947,PC-0285,Disconnect
{O7J8-I0ZB68DA-3455WESO},01/27/2010 13:43:26,CLB0774,PC-7029,Connect
{J0C9-B5UA35JG-7662KDJN},01/27/2010 13:43:35,RMW0542,PC-7543,Connect
{H7G2-R2HU30EW-5661DUFV},01/27/2010 13:43:41,AHM0410,PC-3686,Connect
{V5U6-D5II81GU-2171ACCY},01/27/2010 13:43:55,BJM0111,PC-6866,Disconnect
{M6E8-G6IP54SG-7816HJVV},01/27/2010 13:44:55,LCB0664,PC-3196,Disconnect
{B1T5-U4DQ89AH-1949JQPM},01/27/2010 13:45:37,XWD0923,PC-1637,Connect
{R3I6-B9DB81PH-7684JTLH},01/27/2010 13:46:15,LCB0664,PC-3196,Connect
{Y3P2-T8XO97UX-1614EZMB},01/27/2010 13:46:27,MDM0625,PC-4984,Disconnect
{F2N7-U6GQ51HC-3041NUEH},01/27/2010 13:46:30,HPH0075,PC-2417,Connect
{O7N0-C5RV44NG-5543AFVB},01/27/2010 13:47:36,AIB0948,PC-8245,Disconnect
{O2T6-Z2PB04KO-1141OMIP},01/27/2010 13:47:52,BQS0525,PC-0269,Connect
{L1G8-B0SO86CL-1891YYFL},01/27/2010 13:48:36,QOS0878,PC-2211,Connect
{P0S3-S9MY33MI-8589FCVS},01/27/2010 13:48:50,DLM0051,PC-0166,Connect
{S0Z0-K0OO65EI-8491MIGW},01/27/2010 13:49:29,MDM0625,PC-4984,Connect
{B2M2-U7CG76OC-6823QNZB},01/27/2010 13:49:34,LRR0148,PC-4275,Disconnect
{C8M2-G6SQ67CI-2596JUCO},01/27/2010 13:50:05,MPM0220,PC-2344,Connect
{Z2T8-H0LY62GZ-5125GJNP},01/27/2010 13:51:06,GCL0016,PC-9408,Connect
{N1R9-T9HU04EG-7761MDRV},01/27/2010 13:51:11,HSB0196,PC-8001,Disconnect
{F2X1-O3NM64UY-3299NGXL},01/27/2010 13:51:16,BQS0525,PC-0269,Disconnect
{U7U8-S1AX72JN-7431SYVE},01/27/2010 13:51:20,AIB0948,PC-8245,Connect
{L8R0-V6EX04JL-9169BUPL},01/27/2010 13:51:43,AJN0607,PC-8303,Disconnect
{T3I5-D4YG88GV-6407XJOX},01/27/2010 13:51:55,HPH0075,PC-2417,Disconnect
{T4R9-E6QQ58EC-3200NWVE},01/27/2010 13:52:11,LBH0942,PC-3640,Disconnect
{F4A7-D4FT58LV-5042PDES},01/27/2010 13:52:30,MPM0220,PC-2344,Disconnect
{B6H1-Q1VM36ND-0340OLNP},01/27/2010 13:52:36,LCB0664,PC-3196,Disconnect
{T2W9-V8IK80OF-6474YHRO},01/27/2010 13:52:45,HAD0246,PC-0926,Disconnect
{E3S8-J6VA56BV-4326YLYO},01/27/2010 13:53:11,MOH0273,PC-6699,Connect
{V7I2-B4IO68RH-1033SVNR},01/27/2010 13:53:23,HPH0075,PC-2417,Connect
{I3J8-R8RL67FQ-6711FPLA},01/27/2010 13:53:25,EIS0041,PC-9255,Disconnect
{P5B4-O1KF81BI-8207LKRI},01/27/2010 13:53:55,JDB0169,PC-7502,Connect
{Q8Z4-Y7HN86LY-5820VWMN},01/27/2010 13:54:18,HPH0075,PC-2417,Disconnect
{S0K9-S5EV50SN-1373GEZB},01/27/2010 13:54:44,JDF0593,PC-6301,Connect
{A6T6-A8QY35YB-0306CDPL},01/27/2010 13:54:44,MLL0598,PC-0189,Connect
{V1X3-O1ZZ36RF-5674OVBT},01/27/2010 13:55:13,MTB0620,PC-9348,Connect
{M2G8-B2ND72KQ-9487GAGE},01/27/2010 13:55:50,DPM0423,PC-2567,Connect
{C4F8-B7IB91VT-6578ZTEK},01/27/2010 13:55:51,DLM0051,PC-0166,Disconnect
{T2V1-V4DK00CO-1281PLVL},01/27/2010 13:57:52,BQS0525,PC-0269,Connect
{I9A8-S5VW03XM-0895JPVW},01/27/2010 13:58:16,MDM0625,PC-4984,Disconnect
{F4N7-A2JQ53CC-8203MAYF},01/27/2010 13:58:23,RSC0089,PC-9929,Connect
{F5O6-V8YK62TP-2750VXZL},01/27/2010 13:59:16,LJT0817,PC-3120,Disconnect
{R4Z2-A1DU75SI-4775OTBO},01/27/2010 13:59:53,LCC0819,PC-8192,Connect
{E5D5-H2YQ28RO-6078TSEE},01/27/2010 13:59:56,TNM0961,PC-2030,Disconnect
{I1C6-D7VU46SS-9290MOOI},01/27/2010 14:02:10,XHW0498,PC-9840,Disconnect
{F9Y9-D3AA39MA-3837WEAN},01/27/2010 14:02:15,XWD0923,PC-1637,Disconnect
{K1M2-M7XU92LJ-0799MMYF},01/27/2010 14:02:19,SAB0781,PC-8466,Connect
{Q4Z9-R1JX83OV-8920XQSP},01/27/2010 14:02:42,LCB0664,PC-3196,Connect
{P6W2-R9VQ85AB-1399HWQF},01/27/2010 14:02:42,MOS0047,PC-5820,Disconnect
{N4W3-C2RP90LY-5379PCMQ},01/27/2010 14:03:11,BQS0525,PC-0269,Disconnect
{Q2S8-O5TG64GX-4319MAFX},01/27/2010 14:03:25,CLB0774,PC-7029,Disconnect
{R8A2-R8ZV25EH-5488VHBH},01/27/2010 14:03:35,JBD0616,PC-1479,Connect
{L1O7-M2SR29II-0898SBZG},01/27/2010 14:03:35,KRL0501,PC-7206,Disconnect
{O3Y9-G9WL01QB-1975QIOG},01/27/2010 14:03:46,HCM0267,PC-7651,Disconnect
{G5G4-D8UB08DQ-2933DGIJ},01/27/2010 14:04:48,MTB0620,PC-9348,Disconnect
{J5Y2-I0FL11HX-3604SLUG},01/27/2010 14:04:53,JNJ0556,PC-0576,Disconnect
{F8A5-W3KU18KC-6676RIWQ},01/27/2010 14:05:08,LCB0664,PC-3196,Disconnect
{G5V1-Q9UJ31FF-2668ITSG},01/27/2010 14:05:14,JDF0593,PC-6301,Disconnect
{E8S1-Y0LT58BU-0418ZPMY},01/27/2010 14:05:17,RNP0211,PC-1736,Connect
{L1L7-C3LC30XC-7240THCY},01/27/2010 14:06:39,OBH0499,PC-7989,Connect
{Q8J1-G9CP95GB-8337HYFP},01/27/2010 14:06:43,LCC0819,PC-8192,Disconnect
{L4V6-E0DZ54ED-9850JSDS},01/27/2010 14:07:05,ABC0174,PC-5156,Disconnect
{K3B0-M1NW78KK-9374TGDE},01/27/2010 14:07:15,AJF0370,PC-8651,Disconnect
{R2Z8-N9VQ80IZ-0015FHTS},01/27/2010 14:07:31,QOS0878,PC-2211,Disconnect
{W9S2-W0FR79TQ-3834TDND},01/27/2010 14:07:44,JFC0557,PC-9179,Connect
{Q7U2-R4WC21VW-4028QVDP},01/27/2010 14:07:52,RMW0542,PC-7543,Disconnect
{S2U4-X2XM35OG-6660SSCQ},01/27/2010 14:08:07,AJF0370,PC-8651,Connect
{U7K9-W0EF16BH-6456ERIX},01/27/2010 14:08:07,LCB0664,PC-3196,Connect
{T3S4-Y2NN56VR-3616YGHE},01/27/2010 14:08:13,PNL0301,PC-5611,Disconnect
{D6E4-Z7BH98BV-5610SZQY},01/27/2010 14:08:22,HAH0760,PC-1038,Connect
{N9G7-S7KS04RX-0561AAZO},01/27/2010 14:08:39,AIB0948,PC-8245,Disconnect
{L9B9-C7XJ89XY-9847ZWOI},01/27/2010 14:09:18,LCB0664,PC-3196,Disconnect
{Y5T0-J3DY56EZ-4057JBYL},01/27/2010 14:09:25,AJF0370,PC-8651,Disconnect
{S1O0-S8XT38LX-5636PCPG},01/27/2010 14:10:06,BSS0369,PC-3672,Connect
{E7Q6-X3EY56YO-3877XAHQ},01/27/2010 14:10:35,MPM0220,PC-2344,Connect
{O1Z2-Q2KM53OK-3475ZUIY},01/27/2010 14:10:56,FSC0601,PC-9066,Connect
{J7X2-B9YU28AN-1269JIZK},01/27/2010 14:10:57,MDM0625,PC-4984,Connect
{P6H8-B7AO23RT-0284GSFA},01/27/2010 14:11:21,RSC0089,PC-9929,Disconnect
{E4X5-E3CO13LN-1495NKUP},01/27/2010 14:12:24,HAH0760,PC-1038,Disconnect
{O6G6-U0GW49NC-6384XIYS},01/27/2010 14:13:26,VTT0385,PC-5027,Connect
{Y4V9-W9FZ82KD-2638DOJA},01/27/2010 14:14:09,MLM0950,PC-9787,Disconnect
{G9G9-A5PM97BQ-0986XQCE},01/27/2010 14:14:59,VTT0385,PC-5027,Disconnect
{L2K2-H3WN07FS-3339IRZW},01/27/2010 14:15:49,AJF0370,PC-8651,Connect
{E3W2-J9WO87YT-6837DIGV},01/27/2010 14:16:08,RNP0211,PC-1736,Disconnect
{N6N6-I1NI97IK-9465SIDB},01/27/2010 14:17:06,DPM0423,PC-2567,Disconnect
{P3P8-G5WE15EB-0696WYXI},01/27/2010 14:17:28,DRR0162,PC-5168,Disconnect
{U8W8-B8GY69EQ-2512UHOE},01/27/2010 14:19:07,JFC0557,PC-9179,Disconnect
{H0A4-V3LS29FJ-4287UVXC},01/27/2010 14:19:50,JBD0616,PC-1479,Disconnect
{N7T6-K0OU73PU-9493IOMA},01/27/2010 14:20:50,JDB0169,PC-7502,Disconnect
{P5Z6-Z4KV98GC-3000BZVI},01/27/2010 14:21:02,AJF0370,PC-8651,Disconnect
{V5A6-P0AD66IA-2204HAZU},01/27/2010 14:21:40,NOB0181,PC-3446,Connect
{K5K7-W0EJ51DO-8490RJSI},01/27/2010 14:21:58,PNL0301,PC-5611,Connect
{Z6A9-M5SP09VC-5157WMEQ},01/27/2010 14:22:16,CTA0020,PC-3118,Connect
{G0M9-I9LC78OH-9835LWDZ},01/27/2010 14:22:21,IRM0931,PC-7188,Disconnect
{E5S4-P6TM27PO-1562QNOB},01/27/2010 14:23:39,SAB0781,PC-8466,Disconnect
{G3I6-O8KT15PH-4489LRFI},01/27/2010 14:24:36,JJM0203,PC-0148,Connect
{X7D3-I4BV95PP-4469ZEKK},01/27/2010 14:25:03,BSS0369,PC-3672,Disconnect
{X7M9-F6BQ61UV-8385KXUT},01/27/2010 14:25:23,KKW0879,PC-2531,Connect
{Q4L0-N5JP54ZM-4143GMPM},01/27/2010 14:26:07,MOH0273,PC-6699,Disconnect
{B8T6-N8IU42UI-0461SERH},01/27/2010 14:26:17,BJM0111,PC-6866,Connect
{N2P6-V8ZP51LF-5128QXVO},01/27/2010 14:26:26,DMK0257,PC-1279,Disconnect
{T5N8-S5XI06RH-6978NBJG},01/27/2010 14:26:53,QRM0739,PC-7343,Connect
{V2F4-O1ZV41GG-2011JVPC},01/27/2010 14:28:39,RMW0542,PC-7543,Connect
{W6B2-D0JV95FC-3599HRRA},01/27/2010 14:29:12,MOH0273,PC-6699,Connect
{D7O4-Z5GC36RQ-3844QYEE},01/27/2010 14:29:14,KKW0879,PC-2531,Disconnect
{W3Q9-X5SP70GB-5379TRQO},01/27/2010 14:29:31,MVB0515,PC-3476,Connect
{Q7H8-A9TC53YA-3151VJJK},01/27/2010 14:29:34,MPM0220,PC-2344,Disconnect
{O4Y4-S0ZZ22VU-9591KJNQ},01/27/2010 14:30:27,DBB0384,PC-4243,Connect
{I2U4-F6HY56QO-9387PKHU},01/27/2010 14:30:38,HMM0108,PC-8052,Connect
{C0K2-I5DB04UJ-1936ZJQI},01/27/2010 14:31:09,BDI0533,PC-5883,Connect
{K0C0-E7ML02IR-5125NILO},01/27/2010 14:31:55,CAM0681,PC-4953,Connect
{B0T4-R1SP84FI-6827ZTSU},01/27/2010 14:32:25,CTA0020,PC-3118,Disconnect
{E1Z7-K7ZJ61NL-2943QLRA},01/27/2010 14:32:45,AIB0948,PC-8245,Connect
{D6G3-E5ZG84IV-3162IQRY},01/27/2010 14:33:32,JDB0169,PC-7502,Connect
{Y2G5-P7EL75GD-2996OMLQ},01/27/2010 14:33:46,MDM0625,PC-4984,Disconnect
{D9I4-M5SO94SX-3277VWNR},01/27/2010 14:34:06,HMM0108,PC-8052,Disconnect
{F3B1-T7FI03FF-6757ZFPC},01/27/2010 14:34:20,AIB0948,PC-8245,Disconnect
{Z7M6-W7OB14EF-3263BEYX},01/27/2010 14:35:23,MOH0273,PC-6699,Disconnect
{Z4N8-B1CU98CM-0038NHZV},01/27/2010 14:36:03,JDB0169,PC-7502,Disconnect
{C4V6-A4VE72AQ-4245CYQY},01/27/2010 14:37:48,OBH0499,PC-7989,Disconnect
{P4K2-Q3SJ29KE-7106MNJJ},01/27/2010 14:37:56,MOS0047,PC-5820,Connect
{E3D9-F7II00UE-5590WUFE},01/27/2010 14:39:47,AKR0057,PC-2879,Connect
{X8P7-W2UH58PZ-6670HGUC},01/27/2010 14:40:01,ABC0174,PC-5156,Connect
{B5C9-B5BX36DN-0945NKXJ},01/27/2010 14:40:10,MLL0598,PC-0189,Disconnect
{R8L0-O0UU12YK-2276TUSD},01/27/2010 14:40:13,DBB0384,PC-4243,Disconnect
{X4E6-W5UQ91BX-3606LXVH},01/27/2010 14:40:35,DIB0285,PC-1268,Connect
{N4T8-I1RC47MH-5333CXRG},01/27/2010 14:40:53,AKR0057,PC-2879,Disconnect
{H1Z3-M7BZ63NG-3778TDEW},01/27/2010 14:40:53,BRM0995,PC-0768,Connect
{A1E1-Q7QH01KP-0611XDHS},01/27/2010 14:42:05,IKP0472,PC-3842,Connect
{F1D1-R9XK61GM-3360PNDI},01/27/2010 14:42:09,MTB0620,PC-9348,Connect
{K0I3-X0GA90CG-9808HGKY},01/27/2010 14:42:36,VIA0063,PC-2684,Connect
{M9W1-E8UF40GH-4333USXW},01/27/2010 14:43:38,KKW0879,PC-2531,Connect
{B7A9-G3RR38RW-5726KUMY},01/27/2010 14:43:42,BRM0995,PC-0768,Disconnect
{O8Q1-A5JQ51LU-7352DIPG},01/27/2010 14:44:17,BJM0111,PC-6866,Disconnect
{Q4B8-R7OZ73QO-0649OEBH},01/27/2010 14:44:17,BMG0917,PC-6688,Connect
{K4G8-U1BE34JY-5999WDNF},01/27/2010 14:44:26,VTT0385,PC-5027,Connect
{O6J7-H0PA71LE-2029PZVJ},01/27/2010 14:45:50,MVB0515,PC-3476,Disconnect
{X2P6-Y0DM16LN-5401YRLA},01/27/2010 14:46:06,CCA0046,PC-8865,Connect
{Q6T0-V7ZN14WJ-5417LYTT},01/27/2010 14:46:42,BVC0790,PC-0008,Connect
{D0A0-T2ZT57EJ-2444PLUR},01/27/2010 14:46:47,BSS0369,PC-3672,Connect
{A3R6-N4IN16JC-9501QYVY},01/27/2010 14:47:05,RVF0201,PC-7899,Connect
{I8E6-B1WU90ES-1388IXXR},01/27/2010 14:47:07,DPM0423,PC-2567,Connect
{I8T4-G2BT83WY-6578CGJI},01/27/2010 14:47:18,NWT0098,PC-4667,Connect
{U6J5-K2BO39SG-5427GVPJ},01/27/2010 14:47:28,PNL0301,PC-5611,Disconnect
{R8F3-J3LX27EI-4275IPQE},01/27/2010 14:48:10,CTA0020,PC-3118,Connect
{C2J8-Q9TN00YF-3034MCXS},01/27/2010 14:48:46,OBH0499,PC-7989,Connect
{F2E5-B6KX64MN-3274SWME},01/27/2010 14:50:33,CCA0046,PC-8865,Disconnect
{T0E2-Z9NW79SH-1283RWXT},01/27/2010 14:51:22,BVC0790,PC-0008,Disconnect
{Y0F2-Z0ZA38DL-8450QLDL},01/27/2010 14:51:39,BMG0917,PC-6688,Disconnect
{V7N1-L1MM06LZ-5913FMSZ},01/27/2010 14:51:50,IUB0565,PC-5775,Connect
{X6A8-L0LY03LO-3350EGYG},01/27/2010 14:52:22,JJM0203,PC-0148,Disconnect
{C2N7-Z2OA07JY-9012DAYG},01/27/2010 14:52:39,BSS0369,PC-3672,Disconnect
{O0Q9-P1DR74EG-8012IDPE},01/27/2010 14:53:18,GCL0016,PC-9408,Disconnect
{A8T3-L7XE52KQ-9883HCQJ},01/27/2010 14:53:44,BRB0355,PC-9896,Connect
{Q0U5-K9LZ71LC-4331UHMX},01/27/2010 14:54:05,ATE0869,PC-1313,Connect
{X1D6-W3BO06FB-2181PJRG},01/27/2010 14:54:19,BJP0134,PC-0898,Connect
{R4E6-E6QE00YZ-9967GQVG},01/27/2010 14:54:41,AJF0370,PC-8651,Connect
{A7P9-Z0MF10LL-9753AEHE},01/27/2010 14:54:46,ZKS0899,PC-8517,Connect
{C3J7-C5OC51OD-6881PRLZ},01/27/2010 14:55:01,IUB0565,PC-5775,Disconnect
{Y4U0-M1WX18QH-1851JGST},01/27/2010 14:55:24,JCR0172,PC-6713,Connect
{W4L3-U9YC02JR-6072XQHC},01/27/2010 14:55:49,ZKS0899,PC-8517,Disconnect
{C0K7-N9BT51AW-0383BPUJ},01/27/2010 14:57:32,DBB0384,PC-4243,Connect
{P8T0-F7BH76OO-0379QETL},01/27/2010 14:58:00,RMW0542,PC-7543,Disconnect
{U6E1-H7CF55ZL-3825NFRZ},01/27/2010 14:58:34,CAM0681,PC-4953,Disconnect
{T9R1-N4JL11KH-6996AJPP},01/27/2010 14:59:38,HCL0651,PC-8314,Disconnect
{J3C9-Y1VL66LR-0062RUXK},01/27/2010 14:59:49,IUB0565,PC-5775,Connect
{Z2G1-O6GW60SW-2415ZZJE},01/27/2010 15:00:07,NGC0058,PC-7558,Connect
{J8A1-O0LY16XF-1249BSGW},01/27/2010 15:00:11,IKP0472,PC-3842,Disconnect
{T3E4-E3XT69ER-5266LYUC},01/27/2010 15:00:52,OBH0499,PC-7989,Disconnect
{I8T8-J7ES56BD-1797NYIT},01/27/2010 15:01:00,JBD0616,PC-1479,Connect
{Y9B2-C2HX16RX-8117VZQE},01/27/2010 15:01:27,IBB0359,PC-4195,Connect
{Y5D0-C7BG61HB-6952LTJU},01/27/2010 15:01:34,QRM0739,PC-7343,Disconnect
{B9M3-U1WE95AN-6164DKPX},01/27/2010 15:01:41,FSC0601,PC-9066,Disconnect
{I7Y7-I3BK32CS-0788RNXR},01/27/2010 15:02:51,AVM0947,PC-0285,Connect
{G5H4-V7PG44XM-0482WMOZ},01/27/2010 15:03:10,NGC0058,PC-7558,Disconnect
